instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name,weathersit_name,weekday_name,year_month
1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0.0,76,122,198,Musim Semi,Cerah,Minggu,2011-02
1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108,104,212,Musim Semi,Cerah,Minggu,2011-02
1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168,Musim Semi,Cerah,Minggu,2011-02
1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59,88,147,Musim Semi,Cerah,Minggu,2011-02
1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146,Musim Semi,Cerah,Minggu,2011-02
1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101,Musim Semi,Berkabut,Minggu,2011-02
1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42,Musim Semi,Berkabut,Minggu,2011-02
1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12,30,42,Musim Semi,Berkabut,Minggu,2011-02
1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17,39,56,Musim Semi,Berkabut,Minggu,2011-02
1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43,47,Musim Semi,Berkabut,Minggu,2011-02
1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45,54,Musim Semi,Berkabut,Minggu,2011-02
1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37,Musim Semi,Berkabut,Senin,2011-02
1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11,13,Musim Semi,Berkabut,Senin,2011-02
1160,2011-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1,3,4,Musim Semi,Berkabut,Senin,2011-02
1161,2011-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3,5,Musim Semi,Berkabut,Senin,2011-02
1162,2011-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0,1,Musim Semi,Cerah,Senin,2011-02
1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1,2,3,Musim Semi,Berkabut,Senin,2011-02
1164,2011-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2,6,8,Musim Semi,Berkabut,Senin,2011-02
1165,2011-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16,19,Musim Semi,Berkabut,Senin,2011-02
1166,2011-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56,63,Musim Semi,Berkabut,Senin,2011-02
1167,2011-02-21,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,11,46,57,Musim Semi,Berkabut,Senin,2011-02
1168,2011-02-21,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,29,52,81,Musim Semi,Berkabut,Senin,2011-02
1169,2011-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70,90,Musim Semi,Berkabut,Senin,2011-02
1170,2011-02-21,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,26,67,93,Musim Semi,Berkabut,Senin,2011-02
1171,2011-02-21,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0.3284,28,75,103,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1172,2011-02-21,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0.2537,15,101,116,Musim Semi,Berkabut,Senin,2011-02
1173,2011-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76,87,Musim Semi,Berkabut,Senin,2011-02
1174,2011-02-21,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0.4179,8,48,56,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1175,2011-02-21,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,18,62,80,Musim Semi,Berkabut,Senin,2011-02
1176,2011-02-21,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,2,64,66,Musim Semi,Berkabut,Senin,2011-02
1177,2011-02-21,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49,49,Musim Semi,Berkabut,Senin,2011-02
1178,2011-02-21,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,0,29,29,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1179,2011-02-21,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,1,33,34,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1180,2011-02-21,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0.4179,0,11,11,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1181,2011-02-21,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,0,2,2,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1182,2011-02-22,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,0,7,7,Musim Semi,Berkabut,Selasa,2011-02
1183,2011-02-22,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,0,40,40,Musim Semi,Berkabut,Selasa,2011-02
1184,2011-02-22,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0.2537,7,107,114,Musim Semi,Berkabut,Selasa,2011-02
1185,2011-02-22,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101,106,Musim Semi,Berkabut,Selasa,2011-02
1186,2011-02-22,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0.0,0,44,44,Musim Semi,Cerah,Selasa,2011-02
1187,2011-02-22,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0.0,7,43,50,Musim Semi,Cerah,Selasa,2011-02
1188,2011-02-22,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0.1045,7,48,55,Musim Semi,Cerah,Selasa,2011-02
1189,2011-02-22,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,3,52,55,Musim Semi,Cerah,Selasa,2011-02
1190,2011-02-22,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0.194,9,49,58,Musim Semi,Cerah,Selasa,2011-02
1191,2011-02-22,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,2,67,69,Musim Semi,Cerah,Selasa,2011-02
1192,2011-02-22,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0.1642,7,79,86,Musim Semi,Cerah,Selasa,2011-02
1193,2011-02-22,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196,Musim Semi,Cerah,Selasa,2011-02
1194,2011-02-22,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161,167,Musim Semi,Cerah,Selasa,2011-02
1195,2011-02-22,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0.2836,4,114,118,Musim Semi,Cerah,Selasa,2011-02
1196,2011-02-22,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105,Musim Semi,Cerah,Selasa,2011-02
1197,2011-02-22,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0.2537,2,80,82,Musim Semi,Cerah,Selasa,2011-02
1198,2011-02-22,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,1,76,77,Musim Semi,Cerah,Selasa,2011-02
1199,2011-02-22,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18,21,Musim Semi,Cerah,Selasa,2011-02
1200,2011-02-23,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6,6,Musim Semi,Cerah,Rabu,2011-02
1201,2011-02-23,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642,0,4,4,Musim Semi,Cerah,Rabu,2011-02
1202,2011-02-23,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,0,1,1,Musim Semi,Cerah,Rabu,2011-02
1203,2011-02-23,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2,2,Musim Semi,Cerah,Rabu,2011-02
1204,2011-02-23,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8,Musim Semi,Cerah,Rabu,2011-02
1205,2011-02-23,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0.1045,0,36,36,Musim Semi,Cerah,Rabu,2011-02
1206,2011-02-23,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,2,94,96,Musim Semi,Cerah,Rabu,2011-02
1207,2011-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235,Musim Semi,Cerah,Rabu,2011-02
1208,2011-02-23,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130,139,Musim Semi,Cerah,Rabu,2011-02
1209,2011-02-23,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0.0,4,47,51,Musim Semi,Cerah,Rabu,2011-02
1210,2011-02-23,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0.1045,16,53,69,Musim Semi,Cerah,Rabu,2011-02
1211,2011-02-23,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56,67,Musim Semi,Cerah,Rabu,2011-02
1212,2011-02-23,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87,Musim Semi,Cerah,Rabu,2011-02
1213,2011-02-23,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78,Musim Semi,Cerah,Rabu,2011-02
1214,2011-02-23,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54,72,Musim Semi,Cerah,Rabu,2011-02
1215,2011-02-23,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0.0,15,79,94,Musim Semi,Cerah,Rabu,2011-02
1216,2011-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222,Musim Semi,Cerah,Rabu,2011-02
1217,2011-02-23,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206,209,Musim Semi,Cerah,Rabu,2011-02
1218,2011-02-23,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0.0,6,135,141,Musim Semi,Cerah,Rabu,2011-02
1219,2011-02-23,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109,Musim Semi,Cerah,Rabu,2011-02
1220,2011-02-23,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0.0,2,89,91,Musim Semi,Cerah,Rabu,2011-02
1221,2011-02-23,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0.0,1,60,61,Musim Semi,Cerah,Rabu,2011-02
1222,2011-02-23,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38,39,Musim Semi,Cerah,Rabu,2011-02
1223,2011-02-24,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11,Musim Semi,Cerah,Kamis,2011-02
1224,2011-02-24,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7,Musim Semi,Cerah,Kamis,2011-02
1225,2011-02-24,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4,Musim Semi,Cerah,Kamis,2011-02
1226,2011-02-24,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2,Musim Semi,Cerah,Kamis,2011-02
1227,2011-02-24,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4,Musim Semi,Cerah,Kamis,2011-02
1228,2011-02-24,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58,Musim Semi,Cerah,Kamis,2011-02
1229,2011-02-24,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104,Musim Semi,Cerah,Kamis,2011-02
1230,2011-02-24,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244,252,Musim Semi,Cerah,Kamis,2011-02
1231,2011-02-24,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133,137,Musim Semi,Berkabut,Kamis,2011-02
1232,2011-02-24,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49,57,Musim Semi,Berkabut,Kamis,2011-02
1233,2011-02-24,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71,79,Musim Semi,Berkabut,Kamis,2011-02
1234,2011-02-24,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85,95,Musim Semi,Berkabut,Kamis,2011-02
1235,2011-02-24,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88,Musim Semi,Berkabut,Kamis,2011-02
1236,2011-02-24,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67,69,Musim Semi,Berkabut,Kamis,2011-02
1237,2011-02-24,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63,Musim Semi,Hujan/Salju Ringan,Kamis,2011-02
1238,2011-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71,Musim Semi,Hujan/Salju Ringan,Kamis,2011-02
1239,2011-02-24,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,9,168,177,Musim Semi,Hujan/Salju Ringan,Kamis,2011-02
1240,2011-02-24,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,5,132,137,Musim Semi,Berkabut,Kamis,2011-02
1241,2011-02-24,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115,Musim Semi,Hujan/Salju Ringan,Kamis,2011-02
1242,2011-02-24,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89,Musim Semi,Berkabut,Kamis,2011-02
1243,2011-02-24,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,7,76,83,Musim Semi,Berkabut,Kamis,2011-02
1244,2011-02-24,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55,Musim Semi,Hujan/Salju Ringan,Kamis,2011-02
1245,2011-02-24,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,3,47,50,Musim Semi,Berkabut,Kamis,2011-02
1246,2011-02-25,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0.0,1,8,9,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1247,2011-02-25,1,0,2,1,0,5,1,2,0.32,0.3485,1.0,0.0,1,9,10,Musim Semi,Berkabut,Jumat,2011-02
1248,2011-02-25,1,0,2,2,0,5,1,2,0.32,0.3485,1.0,0.0,0,3,3,Musim Semi,Berkabut,Jumat,2011-02
1249,2011-02-25,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2,Musim Semi,Berkabut,Jumat,2011-02
1250,2011-02-25,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5,6,Musim Semi,Berkabut,Jumat,2011-02
1251,2011-02-25,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1252,2011-02-25,1,0,2,7,0,5,1,3,0.34,0.3333,1.0,0.1343,1,34,35,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1253,2011-02-25,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1254,2011-02-25,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1255,2011-02-25,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42,49,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1256,2011-02-25,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,9,50,59,Musim Semi,Cerah,Jumat,2011-02
1257,2011-02-25,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1258,2011-02-25,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77,83,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1259,2011-02-25,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71,85,Musim Semi,Hujan/Salju Ringan,Jumat,2011-02
1260,2011-02-25,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,5,50,55,Musim Semi,Cerah,Jumat,2011-02
1261,2011-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102,Musim Semi,Cerah,Jumat,2011-02
1262,2011-02-25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189,Musim Semi,Cerah,Jumat,2011-02
1263,2011-02-25,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150,157,Musim Semi,Cerah,Jumat,2011-02
1264,2011-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90,Musim Semi,Cerah,Jumat,2011-02
1265,2011-02-25,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60,62,Musim Semi,Cerah,Jumat,2011-02
1266,2011-02-25,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56,63,Musim Semi,Cerah,Jumat,2011-02
1267,2011-02-25,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50,Musim Semi,Cerah,Jumat,2011-02
1268,2011-02-25,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39,Musim Semi,Cerah,Jumat,2011-02
1269,2011-02-26,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25,28,Musim Semi,Cerah,Sabtu,2011-02
1270,2011-02-26,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27,Musim Semi,Cerah,Sabtu,2011-02
1271,2011-02-26,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,3,9,12,Musim Semi,Cerah,Sabtu,2011-02
1272,2011-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8,Musim Semi,Cerah,Sabtu,2011-02
1273,2011-02-26,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2,Musim Semi,Berkabut,Sabtu,2011-02
1274,2011-02-26,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10,Musim Semi,Berkabut,Sabtu,2011-02
1275,2011-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7,Musim Semi,Cerah,Sabtu,2011-02
1276,2011-02-26,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22,Musim Semi,Cerah,Sabtu,2011-02
1277,2011-02-26,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0.0,2,55,57,Musim Semi,Berkabut,Sabtu,2011-02
1278,2011-02-26,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74,Musim Semi,Berkabut,Sabtu,2011-02
1279,2011-02-26,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85,Musim Semi,Berkabut,Sabtu,2011-02
1280,2011-02-26,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0.0,26,100,126,Musim Semi,Cerah,Sabtu,2011-02
1281,2011-02-26,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160,Musim Semi,Berkabut,Sabtu,2011-02
1282,2011-02-26,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174,Musim Semi,Berkabut,Sabtu,2011-02
1283,2011-02-26,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211,Musim Semi,Berkabut,Sabtu,2011-02
1284,2011-02-26,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165,Musim Semi,Berkabut,Sabtu,2011-02
1285,2011-02-26,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171,Musim Semi,Cerah,Sabtu,2011-02
1286,2011-02-26,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183,Musim Semi,Cerah,Sabtu,2011-02
1287,2011-02-26,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,26,111,137,Musim Semi,Cerah,Sabtu,2011-02
1288,2011-02-26,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,30,64,94,Musim Semi,Cerah,Sabtu,2011-02
1289,2011-02-26,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,8,60,68,Musim Semi,Cerah,Sabtu,2011-02
1290,2011-02-26,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59,68,Musim Semi,Cerah,Sabtu,2011-02
1291,2011-02-26,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46,Musim Semi,Cerah,Sabtu,2011-02
1292,2011-02-26,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34,Musim Semi,Cerah,Sabtu,2011-02
1293,2011-02-27,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34,Musim Semi,Cerah,Minggu,2011-02
1294,2011-02-27,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,7,30,37,Musim Semi,Cerah,Minggu,2011-02
1295,2011-02-27,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22,Musim Semi,Cerah,Minggu,2011-02
1296,2011-02-27,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8,11,Musim Semi,Cerah,Minggu,2011-02
1297,2011-02-27,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2,Musim Semi,Cerah,Minggu,2011-02
1298,2011-02-27,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0.0,2,1,3,Musim Semi,Cerah,Minggu,2011-02
1299,2011-02-27,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8,14,Musim Semi,Cerah,Minggu,2011-02
1300,2011-02-27,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0.0,9,26,35,Musim Semi,Cerah,Minggu,2011-02
1301,2011-02-27,1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,17,42,59,Musim Semi,Cerah,Minggu,2011-02
1302,2011-02-27,1,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,24,79,103,Musim Semi,Cerah,Minggu,2011-02
1303,2011-02-27,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92,125,Musim Semi,Cerah,Minggu,2011-02
1304,2011-02-27,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132,193,Musim Semi,Cerah,Minggu,2011-02
1305,2011-02-27,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0.0,90,169,259,Musim Semi,Cerah,Minggu,2011-02
1306,2011-02-27,1,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,105,177,282,Musim Semi,Cerah,Minggu,2011-02
1307,2011-02-27,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,98,163,261,Musim Semi,Cerah,Minggu,2011-02
1308,2011-02-27,1,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,98,170,268,Musim Semi,Cerah,Minggu,2011-02
1309,2011-02-27,1,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.194,66,121,187,Musim Semi,Cerah,Minggu,2011-02
1310,2011-02-27,1,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.194,24,103,127,Musim Semi,Cerah,Minggu,2011-02
1311,2011-02-27,1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86,102,Musim Semi,Cerah,Minggu,2011-02
1312,2011-02-27,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72,81,Musim Semi,Cerah,Minggu,2011-02
1313,2011-02-27,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61,69,Musim Semi,Cerah,Minggu,2011-02
1314,2011-02-27,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,2,67,69,Musim Semi,Berkabut,Minggu,2011-02
1315,2011-02-27,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59,Musim Semi,Berkabut,Minggu,2011-02
1316,2011-02-28,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30,Musim Semi,Berkabut,Senin,2011-02
1317,2011-02-28,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1318,2011-02-28,1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,0,1,1,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1319,2011-02-28,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0.0,1,4,5,Musim Semi,Berkabut,Senin,2011-02
1320,2011-02-28,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27,28,Musim Semi,Berkabut,Senin,2011-02
1321,2011-02-28,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90,92,Musim Semi,Berkabut,Senin,2011-02
1322,2011-02-28,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255,Musim Semi,Berkabut,Senin,2011-02
1323,2011-02-28,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142,Musim Semi,Cerah,Senin,2011-02
1324,2011-02-28,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,13,79,92,Musim Semi,Berkabut,Senin,2011-02
1325,2011-02-28,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87,Musim Semi,Berkabut,Senin,2011-02
1326,2011-02-28,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36,Musim Semi,Berkabut,Senin,2011-02
1327,2011-02-28,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31,32,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1328,2011-02-28,1,0,2,14,0,1,1,3,0.42,0.4242,1.0,0.2985,1,24,25,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1329,2011-02-28,1,0,2,15,0,1,1,3,0.42,0.4242,1.0,0.2985,0,35,35,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1330,2011-02-28,1,0,2,16,0,1,1,3,0.42,0.4242,1.0,0.1343,2,40,42,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1331,2011-02-28,1,0,2,17,0,1,1,3,0.4,0.4091,1.0,0.2985,2,77,79,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1332,2011-02-28,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,4,127,131,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1333,2011-02-28,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1334,2011-02-28,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
1335,2011-02-28,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80,Musim Semi,Berkabut,Senin,2011-02
1336,2011-02-28,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76,Musim Semi,Hujan/Salju Ringan,Senin,2011-02
